Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,millisSinceGpsEpoch,cycle_slip_flag
Raw,1607638955457,26490800000000,18,,-1291647682657708009,0.7404651641845703,1000.565942376852,7.107101035531352,4.033869075614878,481,7,0.0,16399,426173384138939,16,32.3,-299.7655029296875,0.1103999987244606,21,-37.39907655554989,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,310017335206,26490800,False
Raw,1607638956751,26492094000000,18,,-1291647682657306045,-0.6216335296630859,1002.4600196629764,3.840046913403191,10.428918451825584,482,7,0.0,16399,426174677738217,14,33.7,-299.4084777832031,0.052300002425909,21,-65.25876757986426,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,311001956294,26492094,False
Raw,1607638957562,26492906000000,18,,-1291647682656844915,0.6828689575195312,1001.4002909883856,4.7083135921682615,6.1350158818500615,483,7,0.0,16399,426175489277916,13,34.2,-300.19488525390625,0.0672999992966651,21,-69.0262314637046,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,312019195250,26492906,False
Raw,1607638958453,26493798000000,18,,-1291647682655851573,0.6205301284790039,1000.85127633065,1.7997627919078705,5.9143785098636625,484,7,0.0,16399,426176380285433,14,33.7,-299.2741394042969,0.0935000032186508,21,-36.30750923008338,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,313008093525,26493798,False
Raw,1607638959768,26495113000000,18,,-1291647682655579395,0.3614616394042969,1002.5630472227932,4.87319675263349,10.330127331692887,485,7,0.0,16399,426177695014613,13,35.0,-298.15411376953125,0.0463000014424324,21,-64.4422700054582,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,314000923989,26495113,False
Raw,1607638960456,26495802000000,18,,-1291647682654949408,0.1021103858947753,1000.5522053688763,7.949905671359355,3.9485631000502135,486,7,0.0,16399,426178383385294,10,37.2,-298.4460144042969,0.0731000006198883,21,-37.08710974885832,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,315004584922,26495802,False
Raw,1607638961752,26497098000000,18,,-1291647682654085326,-0.2022137641906738,1002.3622307926416,5.511748747461022,10.081248019807337,487,7,0.0,16399,426179678522504,14,34.0,-297.23681640625,0.0538000017404556,21,-64.98130159085387,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,315998580073,26497098,False
Raw,1607638962461,26497808000000,18,,-1291647682653876720,0.741274356842041,1000.5690855905414,7.419527098026319,3.981934985695013,488,7,0.0,16399,426180388314642,12,35.4,-297.8820495605469,0.090499997138977,21,-38.4645509476294,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,317010468403,26497808,False
Raw,1607638963654,26499001000000,18,,-1291647682653671776,0.4205474853515625,1001.1501144617796,2.9792856780881714,7.763481987602326,489,7,0.0,16399,426181581110867,13,34.6,-298.015869140625,0.0865999981760978,21,-36.41221706122931,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,318014172409,26499001,False
Raw,1607638964644,26499991000000,18,,-1291647682653631626,0.1390705108642578,1001.1427802965044,4.847733516778258,8.071274755947359,490,7,0.0,16399,426182571071732,9,39.1,-300.92913818359375,0.0810000002384185,21,-39.79388663512985,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,319008210477,26499991,False
Raw,1607638965657,26501004000000,18,,-1291647682653535902,0.2747077941894531,1001.0252008214592,3.2713182081062606,6.86826370875243,491,7,0.0,16399,426183583977024,5,43.9,-303.1448669433594,0.0544000007212162,21,-37.57330867922996,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,319994269898,26501004,False
Raw,1607638966648,26501996000000,18,,-1291647682652949372,0.4758448600769043,1001.3380087912084,-1.0203403833924662,9.201863741390875,492,7,0.0,16399,426184575391483,6,42.5,-303.1938781738281,0.0444000028073787,21,-35.20086905251373,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,321020455990,26501996,False
Raw,1607638967662,26503010000000,18,,-1291647682652926122,0.1318068504333496,1001.1038975790144,-0.2359954726296834,7.167142197295437,493,7,0.0,16399,426185589369245,5,43.2,-303.3594665527344,0.063400000333786,21,-39.415132226928456,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,322011870672,26503010,False
Raw,1607638968653,26504001000000,18,,-1291647682652625210,0.4598712921142578,1001.4473227784038,-2.0605679055010877,9.632554915410475,494,7,0.0,16399,426186580069357,7,40.8,-304.4596862792969,0.0575000010430812,21,-36.870609178238254,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,322999491031,26504001,False
Raw,1607638969667,26505016000000,18,,-1291647682651671570,0.1459789276123047,1001.2403363361956,-5.163250430236788,7.746641164238268,495,7,0.0,16399,426187594116749,7,41.0,-304.4309387207031,0.0485000014305114,21,-35.06562715384639,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,323999383578,26505016,False
Raw,1607638970657,26506006000000,18,,-1291647682651407981,-0.7533493041992188,1001.190859824419,-3.4465517230235747,7.808262544930591,496,7,0.0,16399,426188583854169,7,40.8,-304.152587890625,0.0620000027120113,21,-37.77115256655667,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,325005287116,26506006,False
Raw,1607638971648,26506997000000,18,,-1291647682651210961,-0.4163637161254883,1001.0857367888092,-0.5132513501997116,7.649377774634584,497,7,0.0,16399,426189574658156,7,40.8,-304.4476013183594,0.0485000014305114,21,-35.017272654506435,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,325993852735,26506997,False
Raw,1607638972660,26508009000000,18,,-1291647682651086532,-0.8609943389892578,1001.1988924816252,-0.8846398782087441,7.735860365148583,498,7,0.0,16399,426190586534774,6,42.3,-304.83502197265625,0.0609000027179718,21,-38.78948908904603,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,326999329294,26508009,False
Raw,1607638973653,26509003000000,18,,-1291647682650418033,-0.3614349365234375,1001.0104160755872,-1.565037454041107,6.885086240704636,499,7,0.0,16399,426191579867257,5,43.9,-304.0287780761719,0.0484000034630298,21,-36.571585032718566,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,328008962728,26509003,False
Raw,1607638974667,26510017000000,18,,-1291647682650093896,-0.6870307922363281,1001.123571768403,1.0562613363345663,7.105814274471518,500,7,0.0,16399,426192593544161,6,42.9,-303.3654479980469,0.0414000004529953,21,-34.55531775777672,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,328995647253,26510017,False
Raw,1607638975658,26511009000000,18,,-1291647682649555854,0.4543342590332031,1001.0425467044116,2.6577409491457025,6.975736092005738,501,7,0.0,16399,426193585007123,5,43.7,-303.52313232421875,0.0574000030755996,21,-38.164616144579206,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,330010228396,26511009,False
Raw,1607638976650,26512001000000,18,,-1291647682649074570,-0.5068111419677734,1000.975025817752,1.3575176090084575,6.845017710125144,502,7,0.0,16399,426194576526813,5,43.7,-302.6232604980469,0.0439000017940998,21,-35.50436264276464,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,331019088184,26512001,False
Raw,1607638977664,26513015000000,18,,-1291647682649012553,-0.77940833568573,1001.09470076859,4.470505753765085,7.112048464797871,503,7,0.0,16399,426195590465810,5,43.8,-301.6800842285156,0.0649000033736229,21,-39.558711233397986,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,332003168959,26513015,False
Raw,1607638978655,26514007000000,18,,-1291647682648443055,-0.5999279022216797,1001.0212427005172,8.029805739443042,6.952688117793716,504,7,0.0,16399,426196581897328,5,44.8,-302.53216552734375,0.0494000017642974,21,-36.8241246301128,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,333009658070,26514007,False
Raw,1607638979668,26515021000000,18,,-1291647682647480493,-0.3369159698486328,1001.106109470129,5.704801875096158,7.0040583550612805,505,7,0.0,16399,426197594935815,5,43.3,-302.8607177734375,0.0409000031650066,21,-34.89635374008332,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,334010620565,26515021,False
Raw,1607638980658,26516012000000,18,,-1291647682646884840,0.0331068038940429,1001.0506957769394,5.439648375974567,7.026175853105189,506,7,0.0,16399,426198585341149,4,45.6,-303.4988098144531,0.053700003772974,21,-38.28159044918107,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,335017922176,26516012,False
Raw,1607638981651,26517005000000,18,,-1291647682646329848,-0.6471176147460938,1001.007272861898,3.82311344006171,6.976704741555105,507,7,0.0,16399,426199577787150,4,45.2,-302.0525817871094,0.0417000018060207,21,-35.665465908655385,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,336012131702,26517005,False
Raw,1607638982662,26518016000000,18,,-1291647682646219879,-0.4633150100708008,1001.0437108576298,8.250662608371663,6.875930991433432,508,7,0.0,16399,426200588678231,5,43.7,-301.5437927246094,0.0619000010192394,21,-38.911359675069384,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,337009418416,26518016,False
Raw,1607638983656,26519011000000,18,,-1291647682645255577,-0.6238441467285156,1001.0275291278958,8.013379256321366,6.955678365992094,509,7,0.0,16399,426201582714953,6,41.2,-300.4253234863281,0.0579000003635883,21,-36.89172380206431,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,338011364922,26519011,False
Raw,1607638984668,26520023000000,18,,-1291647682645241887,-0.1670961380004882,1001.067692413926,7.1492937557219784,6.78121726558613,510,7,0.0,16399,426202594702240,11,36.3,-298.41650390625,0.0642000064253807,21,-34.276504474723595,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,339007740594,26520023,False
Raw,1607638985660,26521016000000,18,,-1291647682644489078,-0.3727169036865234,1001.0115802288057,4.125731329410241,6.714646069790959,511,7,0.0,16399,426203586950407,12,36.1,-294.68695068359375,0.0874999985098838,21,-37.39228273822985,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,340008907257,26521016,False
Raw,1607638986651,26522007000000,18,,-1291647682644221554,-0.5177459716796875,1000.9552352130412,6.188898802410917,6.716469644024704,512,7,0.0,16399,426204577683906,8,39.6,-292.26885986328125,0.0560000017285347,21,-34.4531186810552,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,341013509388,26522007,False
Raw,1607638987665,26523022000000,18,,-1291647682643246156,-0.215667724609375,1001.0659461840988,7.401331119627677,6.870636820620505,513,7,0.0,16399,426205591709411,9,38.6,-291.40155029296875,0.0810000002384185,21,-38.52670795178005,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,342011128602,26523022,False
Raw,1607638988653,26524011000000,18,,-1291647682642906614,0.5383267402648926,1001.0036639869212,7.496092562201548,6.806496792044069,514,7,0.0,16399,426206580370905,9,38.3,-291.8074951171875,0.0645000040531158,21,-35.376959512804476,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,343009839847,26524011,False
Raw,1607638989645,26525003000000,18,,-1291647682642448594,-0.5999622344970703,1000.963500700891,4.304593900202888,6.884081008331564,515,7,0.0,16399,426207571913870,10,37.2,-290.79278564453125,0.0550999976694583,21,-32.49324647790179,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,343998344841,26525003,False
Raw,1607638990657,26526016000000,18,,-1291647682641908451,0.4859218597412109,1001.0323021560909,5.352311656054967,6.912210813923276,516,7,0.0,16399,426208584374690,9,38.4,-289.6503601074219,0.0705000013113021,21,-36.30853276704473,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,345003854473,26526016,False
Raw,1607638991650,26527009000000,18,,-1291647682641035759,-0.2813670635223388,1000.9572142735124,5.197330511631762,6.729026300621564,517,7,0.0,16399,426209576502949,11,36.4,-289.13531494140625,0.0672000050544738,21,-33.83161651238981,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,346016743480,26527009,False
Raw,1607638992662,26528022000000,18,,-1291647682640552187,0.3022785186767578,1001.2151906266809,4.047590815618819,7.793145885953258,518,7,0.0,16399,426210589020388,10,37.3,-289.4548034667969,0.0821000039577484,21,-37.52839645809619,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,346997584880,26528022,False
Raw,1607638993654,26529015000000,18,,-1291647682639795432,0.0731534957885742,1001.15523673594,1.1266335670404155,7.753448750562235,519,7,0.0,16399,426211581264592,10,38.1,-288.2962341308594,0.0701000019907951,21,-35.16380830356006,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,348014804460,26529015,False
Raw,1607638994667,26530028000000,18,,-1291647682639069694,-0.9809789657592772,1001.2375423684716,1.893122555638752,7.76852564560076,520,7,0.0,16399,426212593539798,9,38.7,-286.12017822265625,0.0540000014007091,21,-32.54976749555037,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,349004920392,26530028,False
Raw,1607638995657,26531019000000,18,,-1291647682638655921,0.6136856079101562,1001.0276455432175,6.621304597471929,6.847961832154505,521,7,0.0,16399,426213584127017,9,38.5,-284.1039123535156,0.0705000013113021,21,-35.417854532843144,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,350007507992,26531019,False
Raw,1607638996648,26532010000000,18,,-1291647682638577984,0.6504383087158203,1000.9697871282696,10.56027067089078,6.773082358984744,522,7,0.0,16399,426214575050013,9,38.3,-284.5409851074219,0.0570000000298023,21,-33.07762946163806,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,351007999706,26532010,False
Raw,1607638997660,26533023000000,18,,-1291647682637657911,0.9510383605957032,1001.0490659624338,7.16706903164803,6.838668999655024,523,7,0.0,16399,426215587130878,9,38.4,-283.4197082519531,0.0750000029802322,21,-36.21247128252761,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,352008550119,26533023,False
Raw,1607638998653,26534017000000,18,,-1291647682636837506,0.5700168609619141,1001.001801341772,9.784759343986703,6.794777563998509,524,7,0.0,16399,426216580311417,10,37.2,-283.0972900390625,0.0685999989509582,21,-34.27818423680059,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,353000314540,26534017,False
Raw,1607638999664,26535028000000,18,,-1291647682636274341,-0.4342403411865234,1001.330092549324,9.036454504015214,8.434039579137206,525,7,0.0,16399,426217590749245,11,36.6,-282.7860412597656,0.0582000017166137,21,-31.328489363527865,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,354026756570,26535028,False
Raw,1607639000656,26536021000000,18,,-1291647682635708726,0.9052047729492188,1001.028809696436,9.741178067052894,6.963167506227235,526,7,0.0,16399,426218583184589,21,29.5,-283.052490234375,0.2851999998092651,21,-35.00405160579932,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,355014361668,26536021,False
Raw,1607639001646,26537012000000,18,,-1291647682634902007,0.4036731719970703,1000.9792167693377,8.518376507513114,6.9485645973393035,527,7,0.0,16399,426219573378773,24,28.3,-282.8342590332031,1.180000066757202,21,-32.16046630117066,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,356008664163,26537012,False
Raw,1607639004640,26540006000000,18,,-1291647682634329915,-0.1360988616943359,1001.0490659624338,10.91658419264838,7.581751243903442,530,7,0.0,16399,426222566809552,14,34.0,-282.8486022949219,0.1024999991059303,21,-35.87435129169174,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,359008675712,26540006,False
Raw,1607639005656,26541022000000,18,,-1291647682634091204,-0.032301902770996,1001.0156547650696,9.067413116213745,6.918194491435137,531,7,0.0,16399,426223582571815,13,34.2,-282.3033752441406,0.0881000012159347,21,-34.62975357589985,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,360012006072,26541022,False
Raw,1607639006641,26542008000000,18,,-1291647682633211000,-0.0550746917724609,1000.9414982050656,10.610598297682792,6.854816339926266,532,7,0.0,16399,426224567692552,14,34.0,-283.8251953125,0.0740000009536743,21,-30.605420751092595,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,360995088983,26542008,False
Raw,1607639007635,26543003000000,18,,-1291647682632617323,0.5848865509033203,1000.905642285943,6.140690195917994,6.809463977157938,533,7,0.0,16399,426225562099773,13,34.7,-284.6875,0.0881000012159347,21,-35.01656271184814,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,362006146323,26543003,False
Raw,1607639008653,26544022000000,18,,-1291647682631745814,0.3620281219482422,1001.0116966441274,1.6646246482287437,6.893245005669307,534,7,0.0,16399,426226580229282,13,34.7,-281.93389892578125,0.0851000025868415,21,-34.01765996223874,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,363003661839,26544022,False
Raw,1607639009668,26545037000000,18,,-1291647682631283532,-0.14263916015625,1001.117518171668,8.690450976311809,7.0026061760160045,535,7,0.0,16399,426227594767916,16,32.7,-281.9329528808594,0.0953999981284141,21,-32.4366971496564,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,364007201783,26545037,False
Raw,1607639010657,26546027000000,18,,-1291647682630614078,0.5213527679443359,1001.05837918818,6.48173197933691,7.110416552749181,536,7,0.0,16399,426228584099424,19,30.2,-280.10174560546875,0.1997000128030777,21,-34.952509623624415,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,365005441830,26546027,False
Raw,1607639014666,26550038000000,18,,-1291647682628289905,-0.071258544921875,1001.0849218815564,6.665771417322999,6.8814072810861,540,7,0.0,16399,426232592779073,12,35.4,-280.5697326660156,0.066500000655651,21,-31.659481980140335,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,368998161186,26550038,False
Raw,1607639015656,26551029000000,18,,-1291647682627531827,0.5932826995849609,1001.0258993133904,3.1900765047271844,6.945136945814035,541,7,0.0,16399,426233583021895,11,36.5,-279.5916442871094,0.0777000039815902,21,-34.624137189041726,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,370012251287,26551029,False
Raw,1607639016641,26552015000000,18,,-1291647682626922947,0.9194345474243164,1000.9669931605458,5.119007481361209,6.98644690656312,542,7,0.0,16399,426234568413928,11,37.1,-282.18231201171875,0.0552000030875206,21,-30.829316739214764,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,370992597426,26552015,False
Raw,1607639017632,26553006000000,18,,-1291647682626750213,0.7031564712524414,1001.0390542447568,-3.311829510144382,7.88860796912893,543,7,0.0,16399,426235559242133,10,37.6,-282.3237609863281,0.0671000033617019,21,-33.90663886800568,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,372007981486,26553006,False
Raw,1607639018652,26554026000000,18,,-1291647682626008394,-0.9537947773933412,1001.1594276875256,-4.8513110783528335,7.952188121446947,544,7,0.0,16399,426236578501327,12,35.5,-280.0104064941406,0.0754999965429306,21,-33.31314967192073,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,373006059554,26554026,False
Raw,1607639019667,26555042000000,18,,-1291647682625357097,-0.1190929412841796,1001.2793354690076,2.306522579687293,8.011146908796672,545,7,0.0,16399,426237593850987,12,35.4,-280.9256896972656,0.0679999962449073,21,-32.11106576157446,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,374006422623,26555042,False
Raw,1607639020656,26556032000000,18,,-1291647682624541002,0.6503124237060547,1001.0285768657924,-1.3055831214492049,6.961988903080959,546,7,0.0,16399,426238583035764,16,33.0,-280.1312561035156,0.1088999956846237,21,-34.76706650361026,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,375005203712,26556032,False
Raw,1607639021641,26557018000000,18,,-1291647682623946706,0.4574952125549316,1001.024735160172,0.6563937759412392,7.374026813405624,547,7,0.0,16399,426239568442363,12,35.2,-279.8824157714844,0.0604999996721744,21,-30.572434913296743,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,375997628342,26557018,False
Raw,1607639022636,26558013000000,18,,-1291647682623401174,-0.4260787963867187,1000.9120451286436,-0.4745880772177022,6.813366410112576,548,7,0.0,16399,426240562897756,12,35.5,-281.2762145996094,0.0815000012516975,21,-34.55701929723587,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,377007691828,26558013,False
Raw,1607639023655,26559033000000,18,,-1291647682622576777,0.4656810760498047,1000.9947000071406,-6.177856356603874,6.822526431056438,549,7,0.0,16399,426241582074375,19,31.0,-278.9237060546875,0.1967000067234039,21,-34.35268792776478,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,378010348907,26559033,False
Raw,1607639024644,26560022000000,18,,-1291647682622455980,-0.1220893859863281,1001.0439436882734,3.4824852016063996,7.416895520555991,550,7,0.0,16399,426242570954464,16,32.7,-281.4500427246094,0.1194000020623207,21,-36.96336050066761,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,379006354735,26560022,False
Raw,1607639025657,26561035000000,18,,-1291647682622170546,-0.1740493774414062,1001.1104168370366,-3.6995163819822814,7.394777227233306,551,7,0.0,16399,426243583669948,16,33.0,-281.8887939453125,0.1088999956846237,21,-34.976532979793824,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,380008190720,26561035,False
Raw,1607639026648,26562027000000,18,,-1291647682621191110,-0.9387874603271484,1001.018099486828,-3.325958631701413,7.12450571154771,552,7,0.0,16399,426244574691468,13,34.4,-282.63861083984375,0.0760999992489814,21,-32.45986937313987,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,381005832330,26562027,False
Raw,1607639027659,26563039000000,18,,-1291647682620864846,0.7986268997192383,1001.071883365512,-6.441697645744793,7.046110310908526,553,7,0.0,16399,426245586366133,13,34.3,-283.5851135253906,0.0940999984741211,21,-36.08230423981544,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,381991960345,26563039,False
Raw,1607639028653,26564033000000,18,,-1291647682620028111,-0.5919351577758789,1001.019263640046,-8.257708778328478,7.015389487064072,554,7,0.0,16399,426246579530344,13,35.1,-285.26324462890625,0.0835999995470047,21,-34.20331904129261,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,383008515655,26564033,False
Raw,1607639029667,26565048000000,18,,-1291647682619571790,0.169076919555664,1001.2732818722724,-13.35778544370187,7.97644014772608,555,7,0.0,16399,426247594074964,12,36.1,-285.21826171875,0.0694999992847442,21,-32.71256032334008,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,384005110754,26565048,False
Raw,1607639030656,26566037000000,18,,-1291647682619078879,-0.2967796325683594,1001.0352125391364,-12.587930139453878,6.9665100629234535,556,7,0.0,16399,426248582583018,10,37.7,-284.8494873046875,0.0715999975800514,21,-35.0709720493403,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,384994349134,26566037,False
Raw,1607639031647,26567029000000,18,,-1291647682618087577,-0.1865248680114746,1000.9604739025236,-10.839391253518755,6.787441912567169,557,7,0.0,16399,426249573592615,11,36.6,-284.546875,0.0627000033855438,21,-32.38510834610987,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,386014918558,26567029,False
Raw,1607639032661,26568044000000,18,,-1291647682617819740,0.0026130676269531,1001.0793339461088,-8.8282195045431,6.984671844334721,558,7,0.0,16399,426250588325758,17,31.9,-286.2257080078125,0.1394000053405761,21,-36.84583595420994,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,387005322824,26568044,False
Raw,1607639033652,26569035000000,18,,-1291647682617677815,0.2481365203857422,1001.0539554059504,-13.131732223249792,7.236504821594945,559,7,0.0,16399,426251579184744,13,34.6,-286.46295166015625,0.0835999995470047,21,-34.33726554867802,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,388000488548,26569035,False
Raw,1607639034664,26570047000000,18,,-1291647682617314061,-0.7907047271728516,1001.0963305830956,-14.634564164337482,7.050707022234757,560,7,0.0,16399,426252590821973,16,33.1,-286.6333312988281,0.0894000008702278,21,-31.784608647752425,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,389005892294,26570047,False
Raw,1607639035656,26571039000000,18,,-1291647682617286588,-0.6986255645751953,1001.072465442121,-15.041898000701137,7.236578782521128,561,7,0.0,16399,426253582795356,16,32.8,-286.2711486816406,0.1074000000953674,21,-35.137038819500745,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,390012603436,26571039,False
Raw,1607639036644,26572028000000,18,,-1291647682616636026,0.8692512512207031,1001.054421067238,-13.52191189641158,7.360483215847545,562,7,0.0,16399,426254571145764,13,34.2,-286.7395935058594,0.0715999975800514,21,-32.0821599163256,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,391001614836,26572028,False
Raw,1607639037657,26573042000000,18,,-1291647682615802769,0.6056489944458008,1001.0835248976946,-14.994702977008432,7.228413655326248,563,7,0.0,16399,426255584313504,16,32.8,-287.8987731933594,0.1103999987244606,21,-35.96098026608421,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,391996799727,26573042,False
Raw,1607639038652,26574038000000,18,,-1291647682614944302,0.7747550010681152,1001.05965975672,-17.421047625244398,7.273161606224692,564,7,0.0,16399,426256579455935,13,34.8,-287.191650390625,0.0835999995470047,21,-34.455810365489725,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,393008592068,26574038,False
Raw,1607639039665,26575051000000,18,,-1291647682614238135,-0.6805562973022461,1001.1093690991402,-13.871098129777192,7.1275389048000015,565,7,0.0,16399,426257591750738,12,35.2,-286.98992919921875,0.0649999976158142,21,-32.1186805862018,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,394014364355,26575051,False
Raw,1607639040658,26576045000000,18,,-1291647682613310866,-0.9817447662353516,1001.196913421154,-11.911059624993804,7.92813571014063,566,7,0.0,16399,426258584824392,13,34.4,-288.4322204589844,0.0910999998450279,21,-35.93776775444376,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,395025696539,26576045,False
Raw,1607639041652,26577040000000,18,,-1291647682612717079,0.8804836273193359,1001.0541882365942,-16.53215976545277,7.277490308603355,567,7,0.0,16399,426259579231567,11,36.4,-289.0850830078125,0.0717000067234039,21,-34.74927002691209,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,396006830283,26577040,False
Raw,1607639042662,26578050000000,18,,-1291647682612161215,-0.7523632049560547,1001.100754365325,-18.706620538586836,7.18481965393202,568,7,0.0,16399,426260588676613,12,36.0,-287.9337463378906,0.090499997138977,21,-37.13655456913156,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,397008348664,26578050,False
Raw,1607639043655,26579044000000,18,,-1291647682611614049,0.1315822601318359,1001.1936537921428,-16.025272931888857,8.037327486108005,569,7,0.0,16399,426261582130425,12,36.0,-286.0658874511719,0.0815000012516975,21,-35.27738678837101,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,398006573399,26579044,False
Raw,1607639044667,26580057000000,18,,-1291647682610797395,0.5902242660522461,1001.304597593844,-12.056186867740944,8.15860511363675,570,7,0.0,16399,426262594314719,12,35.2,-286.28369140625,0.0694999992847442,21,-32.90607994848329,0.0011607913580907,1575420030.0,,,,0,,1,,,,,,,C,399005654644,26580057,False
