MessageType,utcTimeMillis,MeasurementX,MeasurementY,MeasurementZ,BiasX,BiasY,BiasZ
UncalAccel,1607640846601,-0.03736352,9.767855,-0.6712262,0.0,0.0,0.0
UncalMag,1607640846602,61.1622,7.7012424,-129.64241,-31.0773,51.787903,-198.1201
UncalGyro,1607640846606,-0.002538525,-0.00015980197,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640846611,-0.04215368,9.801386,-0.7981654,0.0,0.0,0.0
UncalMag,1607640846612,58.183926,7.0867314,-129.89731,-31.0773,51.787903,-198.1201
UncalAccel,1607640846621,-0.08047494,9.9403,-0.9394752,0.0,0.0,0.0
UncalMag,1607640846622,59.347313,7.9165473,-128.43279,-31.0773,51.787903,-198.1201
UncalGyro,1607640846626,-0.00014149118,-0.0006924761,-0.00043945666,0.0,0.0,0.0
UncalAccel,1607640846631,-0.013412721,9.820546,-0.7478688,0.0,0.0,0.0
UncalMag,1607640846632,59.20329,8.038367,-128.28851,-31.0773,51.787903,-198.1201
UncalAccel,1607640846641,-0.022993036,9.748693,-0.7119425,0.0,0.0,0.0
UncalMag,1607640846642,58.834625,7.305643,-128.99864,-31.0773,51.787903,-198.1201
UncalGyro,1607640846646,0.0019892044,-0.0012251497,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640846651,-0.08287005,9.909164,-0.87480795,0.0,0.0,0.0
UncalMag,1607640846652,61.132664,6.751245,-128.35387,-31.0773,51.787903,-198.1201
UncalAccel,1607640846661,-0.07089464,9.935511,-0.89875877,0.0,0.0,0.0
UncalMag,1607640846662,60.516205,7.618295,-130.70337,-31.0773,51.787903,-198.1201
UncalGyro,1607640846666,-0.0028048623,-0.00095881295,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640846671,-0.0277832,9.777435,-0.73828846,0.0,0.0,0.0
UncalMag,1607640846672,59.93021,7.432782,-128.7049,-31.0773,51.787903,-198.1201
UncalAccel,1607640846681,-0.04215368,9.806175,-0.7478688,0.0,0.0,0.0
UncalMag,1607640846682,59.001686,7.462784,-128.85757,-31.0773,51.787903,-198.1201
UncalGyro,1607640846686,0.001989205,-0.00015980244,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640846691,-0.049338914,9.878028,-0.8652277,0.0,0.0,0.0
UncalMag,1607640846692,59.190594,5.0314,-127.61675,-31.0773,51.787903,-198.1201
UncalAccel,1607640846701,-0.04215368,9.8181505,-0.7622393,0.0,0.0,0.0
UncalMag,1607640846702,59.347626,7.2490273,-126.55394,-31.0773,51.787903,-198.1201
UncalGyro,1607640846706,-0.0014731772,-0.00042613928,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640846711,-0.0277832,9.803781,-0.7694245,0.0,0.0,0.0
UncalMag,1607640846712,56.69825,5.414594,-129.62244,-31.0773,51.787903,-198.1201
UncalAccel,1607640846721,-0.049338914,9.890003,-0.8891784,0.0,0.0,0.0
UncalMag,1607640846722,58.25364,5.5911994,-129.63846,-31.0773,51.787903,-198.1201
UncalGyro,1607640846727,0.0017228685,0.000639209,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640846731,-0.075684786,9.906769,-0.78619003,0.0,0.0,0.0
UncalMag,1607640846732,58.142876,5.9972534,-128.75142,-31.0773,51.787903,-198.1201
UncalAccel,1607640846741,-0.006227471,9.777435,-0.7454737,0.0,0.0,0.0
UncalMag,1607640846742,58.90354,6.076767,-129.52184,-31.0773,51.787903,-198.1201
UncalGyro,1607640846747,-0.0014731768,0.00010653486,-0.0012384676,0.0,0.0,0.0
UncalAccel,1607640846751,-0.051734,9.8181505,-0.783795,0.0,0.0,0.0
UncalMag,1607640846752,59.00249,7.196128,-128.07555,-31.0773,51.787903,-198.1201
UncalAccel,1607640846761,-0.08047494,9.9403,-0.8891784,0.0,0.0,0.0
UncalMag,1607640846762,58.207275,6.698172,-127.73312,-31.0773,51.787903,-198.1201
UncalGyro,1607640846767,-0.0014731763,-0.0006924761,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640846771,-0.013412721,9.820546,-0.73828846,0.0,0.0,0.0
UncalMag,1607640846772,58.207275,6.698172,-127.73312,-31.0773,51.787903,-198.1201
UncalAccel,1607640846781,-0.030178279,9.772645,-0.6760163,0.0,0.0,0.0
UncalMag,1607640846782,59.122173,6.6611395,-128.19037,-31.0773,51.787903,-198.1201
UncalGyro,1607640846787,0.0019892035,0.00010653486,-0.0004394562,0.0,0.0,0.0
UncalAccel,1607640846791,-0.09245035,9.94509,-0.89157355,0.0,0.0,0.0
UncalMag,1607640846792,59.122173,6.6611395,-128.19037,-31.0773,51.787903,-198.1201
UncalAccel,1607640846801,-0.058919236,9.887609,-0.79337525,0.0,0.0,0.0
UncalMag,1607640846802,59.739136,6.1949525,-126.93767,-31.0773,51.787903,-198.1201
UncalGyro,1607640846807,-0.003337536,-0.0006924761,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640846811,0.00095775723,9.751089,-0.71673274,0.0,0.0,0.0
UncalMag,1607640846812,57.631184,7.1854525,-127.15605,-31.0773,51.787903,-198.1201
UncalAccel,1607640846821,-0.08526513,9.844498,-0.82211614,0.0,0.0,0.0
UncalMag,1607640846822,57.664124,8.137208,-128.29211,-31.0773,51.787903,-198.1201
UncalGyro,1607640846827,0.0019892044,-0.0009588125,-0.00070579303,0.0,0.0,0.0
UncalAccel,1607640846831,-0.0277832,9.933115,-0.9227096,0.0,0.0,0.0
UncalMag,1607640846832,60.27535,7.4856815,-127.18329,-31.0773,51.787903,-198.1201
UncalAccel,1607640846841,-0.020597957,9.758275,-0.73828846,0.0,0.0,0.0
UncalMag,1607640846842,59.87343,6.468723,-128.6362,-31.0773,51.787903,-198.1201
UncalGyro,1607640846847,-0.0025385246,0.00010653486,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640846851,-0.034968436,9.791805,-0.75744903,0.0,0.0,0.0
UncalMag,1607640846852,57.98802,8.446217,-128.46744,-31.0773,51.787903,-198.1201
UncalAccel,1607640846861,-0.049338914,9.9403,-0.9107342,0.0,0.0,0.0
UncalMag,1607640846862,59.27252,6.141971,-126.93286,-31.0773,51.787903,-198.1201
UncalGyro,1607640846867,-0.00014149165,-0.0006924761,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640846871,-0.07328972,9.834916,-0.7191278,0.0,0.0,0.0
UncalMag,1607640846872,58.98497,6.7864747,-127.741135,-31.0773,51.787903,-198.1201
UncalAccel,1607640846881,0.00095775723,9.803781,-0.7694245,0.0,0.0,0.0
UncalMag,1607640846882,59.210102,8.0418825,-127.98355,-31.0773,51.787903,-198.1201
UncalGyro,1607640846887,0.0014565312,-0.0012251497,-0.0012384676,0.0,0.0,0.0
UncalAccel,1607640846891,-0.08526513,9.887609,-0.86762273,0.0,0.0,0.0
UncalMag,1607640846892,59.24007,5.59108,-126.89361,-31.0773,51.787903,-198.1201
UncalAccel,1607640846901,-0.058919236,9.92593,-0.8436719,0.0,0.0,0.0
UncalMag,1607640846902,60.835213,6.722956,-127.74073,-31.0773,51.787903,-198.1201
UncalGyro,1607640846907,-0.003337535,-0.00095881295,0.00035955478,0.0,0.0,0.0
UncalAccel,1607640846911,0.0057479218,9.76067,-0.7502638,0.0,0.0,0.0
UncalMag,1607640846912,58.743294,5.9231415,-129.35794,-31.0773,51.787903,-198.1201
UncalAccel,1607640846921,-0.049338914,9.789411,-0.70954746,0.0,0.0,0.0
UncalMag,1607640846922,59.594994,9.050053,-127.29305,-31.0773,51.787903,-198.1201
UncalGyro,1607640846927,0.0046525747,-0.00095881295,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640846931,-0.05412908,9.973831,-0.9586358,0.0,0.0,0.0
UncalMag,1607640846932,60.764687,8.485145,-128.7816,-31.0773,51.787903,-198.1201
UncalAccel,1607640846941,-0.061314315,9.863658,-0.7742146,0.0,0.0,0.0
UncalMag,1607640846942,60.541164,6.696424,-126.97512,-31.0773,51.787903,-198.1201
UncalGyro,1607640846947,-0.0038702106,0.00010653486,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640846951,0.022513483,9.770249,-0.7287081,0.0,0.0,0.0
UncalMag,1607640846952,60.14123,8.280295,-128.46042,-31.0773,51.787903,-198.1201
UncalAccel,1607640847005,-0.111610994,9.901979,-0.8269064,0.0,0.0,0.0
UncalMag,1607640847006,58.828125,6.6346073,-127.42475,-31.0773,51.787903,-198.1201
UncalGyro,1607640847011,0.0011901944,-0.0004261388,-0.0012384676,0.0,0.0,0.0
UncalAccel,1607640847015,-0.032573357,9.909164,-0.8556473,0.0,0.0,0.0
UncalMag,1607640847016,58.36832,6.585141,-127.11499,-31.0773,51.787903,-198.1201
UncalAccel,1607640847025,-0.020597957,9.729534,-0.6855967,0.0,0.0,0.0
UncalMag,1607640847026,59.313076,6.830585,-126.98193,-31.0773,51.787903,-198.1201
UncalGyro,1607640847031,-0.0009405026,0.00010653486,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640847035,-0.056524158,9.861262,-0.82211614,0.0,0.0,0.0
UncalMag,1607640847036,58.25805,7.3920593,-127.32476,-31.0773,51.787903,-198.1201
UncalAccel,1607640847045,-0.056524158,9.964251,-0.94905543,0.0,0.0,0.0
UncalMag,1607640847046,60.02105,8.41442,-127.24879,-31.0773,51.787903,-198.1201
UncalGyro,1607640847051,-0.002005851,-0.00015980197,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640847055,-0.034968436,9.772645,-0.6784114,0.0,0.0,0.0
UncalMag,1607640847056,57.416267,5.935318,-126.4562,-31.0773,51.787903,-198.1201
UncalAccel,1607640847065,-0.0038323924,9.779831,-0.7598441,0.0,0.0,0.0
UncalMag,1607640847066,59.883152,6.0731325,-127.08194,-31.0773,51.787903,-198.1201
UncalGyro,1607640847071,0.0027882159,-0.0004261388,-0.0012384672,0.0,0.0,0.0
UncalAccel,1607640847075,-0.12119134,9.913955,-0.90354884,0.0,0.0,0.0
UncalMag,1607640847076,57.654217,7.464414,-126.87071,-31.0773,51.787903,-198.1201
UncalAccel,1607640847085,-0.008622564,9.858868,-0.8484621,0.0,0.0,0.0
UncalMag,1607640847086,58.978962,6.5163026,-127.26407,-31.0773,51.787903,-198.1201
UncalGyro,1607640847091,-0.0038702097,-0.0009588134,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640847095,-0.015807793,9.748693,-0.7334982,0.0,0.0,0.0
UncalMag,1607640847096,59.139202,6.6699286,-127.427956,-31.0773,51.787903,-198.1201
UncalAccel,1607640847105,-0.034968436,9.822942,-0.8101408,0.0,0.0,0.0
UncalMag,1607640847106,58.801685,6.353888,-127.86257,-31.0773,51.787903,-198.1201
UncalGyro,1607640847111,0.0035872268,0.00037287216,-0.00070579303,0.0,0.0,0.0
UncalAccel,1607640847115,-0.06370939,9.959461,-0.92749965,0.0,0.0,0.0
UncalMag,1607640847116,59.36094,7.9235787,-127.82285,-31.0773,51.787903,-198.1201
UncalAccel,1607640847125,-0.025388122,9.794201,-0.7598441,0.0,0.0,0.0
UncalMag,1607640847126,59.17716,7.0901275,-126.84748,-31.0773,51.787903,-198.1201
UncalGyro,1607640847131,-0.0030711982,-0.00042613928,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640847135,-0.034968436,9.791805,-0.73828846,0.0,0.0,0.0
UncalMag,1607640847136,58.994873,7.459268,-129.16254,-31.0773,51.787903,-198.1201
UncalAccel,1607640847145,-0.08287005,9.9403,-0.8819932,0.0,0.0,0.0
UncalMag,1607640847146,58.50504,6.058942,-126.467415,-31.0773,51.787903,-198.1201
UncalGyro,1607640847151,0.00012484565,-0.00095881295,-0.0015048045,0.0,0.0,0.0
UncalAccel,1607640847155,-0.018202886,9.856472,-0.80535066,0.0,0.0,0.0
UncalMag,1607640847156,57.925533,5.547089,-130.39766,-31.0773,51.787903,-198.1201
UncalAccel,1607640847165,-0.034968436,9.763064,-0.7047573,0.0,0.0,0.0
UncalMag,1607640847166,58.471786,5.7747073,-127.21019,-31.0773,51.787903,-198.1201
UncalGyro,1607640847171,0.0011901939,-0.0006924761,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640847175,-0.061314315,9.894794,-0.90354884,0.0,0.0,0.0
UncalMag,1607640847176,60.268536,7.4821663,-127.48824,-31.0773,51.787903,-198.1201
UncalAccel,1607640847185,-0.049338914,9.921139,-0.8580425,0.0,0.0,0.0
UncalMag,1607640847186,59.15332,7.0778227,-127.91485,-31.0773,51.787903,-198.1201
UncalGyro,1607640847191,-0.0041365465,-0.00042613928,-0.0004394562,0.0,0.0,0.0
UncalAccel,1607640847195,-0.034968436,9.758275,-0.68320155,0.0,0.0,0.0
UncalMag,1607640847196,58.9376,6.094345,-127.99703,-31.0773,51.787903,-198.1201
UncalAccel,1607640847205,-0.039758593,9.844498,-0.80535066,0.0,0.0,0.0
UncalMag,1607640847206,58.985462,7.187339,-128.83795,-31.0773,51.787903,-198.1201
UncalGyro,1607640847211,0.0030545527,-0.0006924761,-0.0012384676,0.0,0.0,0.0
UncalAccel,1607640847215,-0.10442577,9.942695,-0.908339,0.0,0.0,0.0
UncalMag,1607640847216,59.121864,7.3286595,-130.06921,-31.0773,51.787903,-198.1201
UncalAccel,1607640847225,-0.044548757,9.820546,-0.7502638,0.0,0.0,0.0
UncalMag,1607640847226,58.351784,6.977216,-128.9742,-31.0773,51.787903,-198.1201
UncalGyro,1607640847231,-0.0041365465,-0.00042613928,0.00035955478,0.0,0.0,0.0
UncalAccel,1607640847235,-0.0277832,9.743904,-0.68320155,0.0,0.0,0.0
UncalMag,1607640847236,59.787,7.287946,-127.77859,-31.0773,51.787903,-198.1201
UncalAccel,1607640847245,-0.075684786,9.901979,-0.8772031,0.0,0.0,0.0
UncalMag,1607640847246,60.74165,8.206183,-129.06694,-31.0773,51.787903,-198.1201
UncalGyro,1607640847251,0.0030545527,-0.00015980197,0.0003595543,0.0,0.0,0.0
UncalAccel,1607640847255,-0.05412908,9.961856,-0.8197211,0.0,0.0,0.0
UncalMag,1607640847256,58.828125,6.6346073,-127.42475,-31.0773,51.787903,-198.1201
UncalAccel,1607640847265,-0.011017635,9.787015,-0.7742146,0.0,0.0,0.0
UncalMag,1607640847266,59.97008,5.654773,-129.03635,-31.0773,51.787903,-198.1201
UncalGyro,1607640847271,-0.003337535,0.00010653486,0.00035955478,0.0,0.0,0.0
UncalAccel,1607640847275,-0.039758593,9.796596,-0.7311032,0.0,0.0,0.0
UncalMag,1607640847276,57.56759,6.217878,-127.39231,-31.0773,51.787903,-198.1201
UncalAccel,1607640847285,-0.08047494,9.918745,-0.9251046,0.0,0.0,0.0
UncalMag,1607640847286,58.24864,7.12013,-127.00016,-31.0773,51.787903,-198.1201
UncalGyro,1607640847291,0.00012484565,-0.00015980197,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640847295,-0.020597957,9.8181505,-0.7766097,0.0,0.0,0.0
UncalMag,1607640847296,58.55891,7.422107,-127.7854,-31.0773,51.787903,-198.1201
UncalAccel,1607640847305,-0.022993036,9.748693,-0.726313,0.0,0.0,0.0
UncalMag,1607640847306,59.19158,5.833127,-129.81038,-31.0773,51.787903,-198.1201
UncalGyro,1607640847311,0.0022555422,-0.00015980197,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640847315,-0.09005527,9.937905,-0.9466605,0.0,0.0,0.0
UncalMag,1607640847316,60.608162,7.665756,-126.58639,-31.0773,51.787903,-198.1201
UncalAccel,1607640847325,-0.025388122,9.899584,-0.82211614,0.0,0.0,0.0
UncalMag,1607640847326,59.06539,5.69708,-128.12166,-31.0773,51.787903,-198.1201
UncalGyro,1607640847331,-0.003337537,-0.00042613928,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640847335,-0.0277832,9.743904,-0.6616458,0.0,0.0,0.0
UncalMag,1607640847336,59.659004,5.619452,-129.03314,-31.0773,51.787903,-198.1201
UncalAccel,1607640847345,-0.09005527,9.904374,-0.87959826,0.0,0.0,0.0
UncalMag,1607640847346,57.839104,6.366312,-129.54007,-31.0773,51.787903,-198.1201
UncalGyro,1607640847351,0.0038535637,-0.0012251502,-0.0015048045,0.0,0.0,0.0
UncalAccel,1607640847355,-0.068499565,9.952276,-0.95624065,0.0,0.0,0.0
UncalMag,1607640847356,59.406815,6.4157414,-128.6314,-31.0773,51.787903,-198.1201
UncalAccel,1607640847365,-0.013412721,9.729534,-0.6808065,0.0,0.0,0.0
UncalMag,1607640847366,58.794872,6.350373,-128.16753,-31.0773,51.787903,-198.1201
UncalGyro,1607640847371,-0.0041365465,0.0003728717,0.0006258916,0.0,0.0,0.0
UncalAccel,1607640847375,-0.006227471,9.755879,-0.697572,0.0,0.0,0.0
UncalMag,1607640847376,60.14123,8.280295,-128.46042,-31.0773,51.787903,-198.1201
UncalAccel,1607640847385,-0.07807988,9.93072,-0.91552436,0.0,0.0,0.0
UncalMag,1607640847386,60.707905,7.521085,-128.7129,-31.0773,51.787903,-198.1201
UncalGyro,1607640847391,0.0025218795,0.0003728717,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640847395,-0.020597957,9.899584,-0.80535066,0.0,0.0,0.0
UncalMag,1607640847396,60.074547,6.6434426,-126.970314,-31.0773,51.787903,-198.1201
UncalAccel,1607640847405,0.00095775723,9.782225,-0.6855967,0.0,0.0,0.0
UncalMag,1607640847406,59.22564,5.850705,-128.28557,-31.0773,51.787903,-198.1201
UncalGyro,1607640847411,-0.00014149211,-0.00095881295,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640847415,-0.039758593,9.866054,-0.85085714,0.0,0.0,0.0
UncalMag,1607640847416,58.471474,6.4422274,-129.08904,-31.0773,51.787903,-198.1201
UncalAccel,1607640847425,-0.058919236,9.885214,-0.8412769,0.0,0.0,0.0
UncalMag,1607640847426,59.883644,6.4739966,-128.17874,-31.0773,51.787903,-198.1201
UncalGyro,1607640847431,-0.0025385246,-0.0006924761,-0.0004394562,0.0,0.0,0.0
UncalAccel,1607640847435,-0.008622564,9.758275,-0.7287081,0.0,0.0,0.0
UncalMag,1607640847436,58.55891,7.422107,-127.7854,-31.0773,51.787903,-198.1201
UncalAccel,1607640847445,-0.068499565,9.803781,-0.7909802,0.0,0.0,0.0
UncalMag,1607640847446,58.794872,6.350373,-128.16753,-31.0773,51.787903,-198.1201
UncalGyro,1607640847451,0.0030545532,-0.0006924761,-0.0012384676,0.0,0.0,0.0
UncalAccel,1607640847455,-0.06610449,9.94509,-0.9227096,0.0,0.0,0.0
UncalMag,1607640847456,58.094204,5.170917,-128.69254,-31.0773,51.787903,-198.1201
UncalAccel,1607640847465,-0.015807793,9.815757,-0.72391796,0.0,0.0,0.0
UncalMag,1607640847466,59.083607,8.573356,-128.17369,-31.0773,51.787903,-198.1201
UncalGyro,1607640847471,-0.0030711982,-0.00042613928,-0.0004394562,0.0,0.0,0.0
UncalAccel,1607640847475,-0.020597957,9.803781,-0.6855967,0.0,0.0,0.0
UncalMag,1607640847476,59.375668,5.999058,-128.9069,-31.0773,51.787903,-198.1201
UncalAccel,1607640847485,-0.08287005,9.949881,-0.9586358,0.0,0.0,0.0
UncalMag,1607640847486,59.691452,6.170343,-129.0724,-31.0773,51.787903,-198.1201
UncalGyro,1607640847491,0.0017228667,-0.0006924761,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640847495,-0.049338914,9.890003,-0.8269064,0.0,0.0,0.0
UncalMag,1607640847496,59.691452,6.170343,-129.0724,-31.0773,51.787903,-198.1201
UncalAccel,1607640847505,0.008143,9.715162,-0.6736213,0.0,0.0,0.0
UncalMag,1607640847506,59.210102,8.0418825,-127.98355,-31.0773,51.787903,-198.1201
UncalGyro,1607640847511,-0.0028048614,-0.00015980197,-0.00043945666,0.0,0.0,0.0
UncalAccel,1607640847515,-0.05412908,9.791805,-0.7766097,0.0,0.0,0.0
UncalMag,1607640847516,59.210102,8.0418825,-127.98355,-31.0773,51.787903,-198.1201
UncalAccel,1607640847525,-0.06610449,9.961856,-0.9107342,0.0,0.0,0.0
UncalMag,1607640847526,58.0334,6.5375156,-128.17915,-31.0773,51.787903,-198.1201
UncalGyro,1607640847531,0.0017228676,-0.00095881295,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640847535,-0.04215368,9.839706,-0.8101408,0.0,0.0,0.0
UncalMag,1607640847536,59.032948,5.1461887,-128.08241,-31.0773,51.787903,-198.1201
UncalAccel,1607640847545,0.010538079,9.794201,-0.7358933,0.0,0.0,0.0
UncalMag,1607640847546,61.421207,6.908469,-129.73921,-31.0773,51.787903,-198.1201
UncalGyro,1607640847551,-0.00014149118,-0.00095881295,-0.0012384672,0.0,0.0,0.0
UncalAccel,1607640847555,-0.08526513,9.909164,-0.8269064,0.0,0.0,0.0
UncalMag,1607640847556,59.789597,7.55636,-128.40814,-31.0773,51.787903,-198.1201
UncalAccel,1607640847565,-0.058919236,9.866054,-0.78139985,0.0,0.0,0.0
UncalMag,1607640847566,59.289234,6.81828,-128.0493,-31.0773,51.787903,-198.1201
UncalGyro,1607640847571,-0.0022721887,-0.00015980244,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640847575,0.0057479218,9.770249,-0.76463425,0.0,0.0,0.0
UncalMag,1607640847576,57.929943,7.34795,-128.08395,-31.0773,51.787903,-198.1201
UncalAccel,1607640847585,-0.109215915,9.834916,-0.8125359,0.0,0.0,0.0
UncalMag,1607640847586,59.447372,7.104355,-128.68047,-31.0773,51.787903,-198.1201
UncalGyro,1607640847591,0.0025218786,-0.0006924761,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640847595,-0.034968436,9.937905,-0.8772031,0.0,0.0,0.0
UncalMag,1607640847596,59.422726,7.3587074,-130.52986,-31.0773,51.787903,-198.1201
UncalAccel,1607640847605,-0.0277832,9.765459,-0.6903868,0.0,0.0,0.0
UncalMag,1607640847606,61.105732,6.0696626,-127.69486,-31.0773,51.787903,-198.1201
UncalGyro,1607640847611,-0.0012068395,-0.00015980244,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640847615,-0.03736352,9.822942,-0.755054,0.0,0.0,0.0
UncalMag,1607640847616,59.940426,7.438056,-128.24745,-31.0773,51.787903,-198.1201
UncalAccel,1607640847625,-0.094845444,9.973831,-0.94905543,0.0,0.0,0.0
UncalMag,1607640847626,60.509705,6.9472594,-129.12949,-31.0773,51.787903,-198.1201
UncalGyro,1607640847631,-0.0009405026,-0.00042613928,0.0003595543,0.0,0.0,0.0
UncalAccel,1607640847635,-0.034968436,9.815757,-0.7454737,0.0,0.0,0.0
UncalMag,1607640847636,58.17662,6.6823516,-129.10545,-31.0773,51.787903,-198.1201
UncalAccel,1607640847645,0.012933161,9.739114,-0.6784114,0.0,0.0,0.0
UncalMag,1607640847646,57.55706,6.880124,-129.72859,-31.0773,51.787903,-198.1201
UncalGyro,1607640847651,0.0003911825,-0.00042613928,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607640847655,-0.10682084,9.892399,-0.8556473,0.0,0.0,0.0
UncalMag,1607640847656,58.834625,7.305643,-128.99864,-31.0773,51.787903,-198.1201
UncalAccel,1607640847665,-0.04215368,9.937905,-0.86283255,0.0,0.0,0.0
UncalMag,1607640847666,57.526226,5.7959204,-128.12527,-31.0773,51.787903,-198.1201
UncalGyro,1607640847671,-0.0012068399,-0.0004261388,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640847676,-0.030178279,9.772645,-0.71673274,0.0,0.0,0.0
UncalMag,1607640847676,59.83746,8.649354,-129.24907,-31.0773,51.787903,-198.1201
UncalAccel,1607640847686,-0.03736352,9.815757,-0.7742146,0.0,0.0,0.0
UncalMag,1607640847686,58.57643,7.8317604,-128.11981,-31.0773,51.787903,-198.1201
UncalGyro,1607640847691,0.0022555417,-0.0006924761,-0.00097213034,0.0,0.0,0.0
UncalAccel,1607640847696,-0.08287005,9.933115,-0.87001777,0.0,0.0,0.0
UncalMag,1607640847696,58.995186,6.791748,-127.2837,-31.0773,51.787903,-198.1201
UncalAccel,1607640847706,-0.04215368,9.834916,-0.814931,0.0,0.0,0.0
UncalMag,1607640847706,58.023186,6.532242,-128.6366,-31.0773,51.787903,-198.1201
UncalGyro,1607640847711,-0.0022721887,-0.00015980244,-0.0004394562,0.0,0.0,0.0
UncalAccel,1607640847716,-0.0014373213,9.77504,-0.76702935,0.0,0.0,0.0
UncalMag,1607640847716,59.90637,7.420478,-129.77226,-31.0773,51.787903,-198.1201
UncalAccel,1607640847726,-0.11640115,9.875633,-0.89636374,0.0,0.0,0.0
UncalMag,1607640847726,57.40245,3.8625274,-128.44531,-31.0773,51.787903,-198.1201
UncalGyro,1607640847731,-0.00014149118,-0.0006924761,-0.00070579303,0.0,0.0,0.0
UncalAccel,1607640847736,-0.025388122,9.861262,-0.7454737,0.0,0.0,0.0
UncalMag,1607640847736,59.105145,6.6523504,-128.95277,-31.0773,51.787903,-198.1201
UncalAccel,1607640847746,-0.044548757,9.765459,-0.6784114,0.0,0.0,0.0
UncalMag,1607640847746,59.67492,6.562418,-130.93163,-31.0773,51.787903,-198.1201
UncalGyro,1607640847751,0.0022555413,-0.00015980244,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607640847756,-0.058919236,9.921139,-0.905944,0.0,0.0,0.0
UncalMag,1607640847756,59.913986,7.157336,-128.68527,-31.0773,51.787903,-198.1201
UncalAccel,1607640847766,-0.05412908,9.95467,-0.9227096,0.0,0.0,0.0
UncalMag,1607640847766,58.24683,5.5876837,-129.94344,-31.0773,51.787903,-198.1201
UncalGyro,1607640847771,-0.0038702106,-0.00042613928,9.321747e-05,0.0,0.0,0.0
UncalAccel,1607640847776,-0.013412721,9.743904,-0.7215228,0.0,0.0,0.0
UncalMag,1607640847776,59.19319,5.299814,-128.2463,-31.0773,51.787903,-198.1201
UncalAccel,1607640847786,-0.032573357,9.7271385,-0.68320155,0.0,0.0,0.0
UncalMag,1607640847786,58.96162,7.175034,-129.90532,-31.0773,51.787903,-198.1201
UncalGyro,1607640847791,0.0022555413,0.00010653486,-0.00070579303,0.0,0.0,0.0
UncalAccel,1607640847796,-0.08766019,9.923534,-0.92749965,0.0,0.0,0.0
UncalMag,1607640847796,59.354126,7.920063,-128.12782,-31.0773,51.787903,-198.1201
UncalMag,1607640847806,59.447372,7.104355,-128.68047,-31.0773,51.787903,-198.1201
UncalAccel,1607640847806,-0.03736352,9.906769,-0.8005605,0.0,0.0,0.0
UncalGyro,1607640847811,-0.0022721877,0.00010653486,0.0003595543,0.0,0.0,0.0
UncalMag,1607640847816,59.146015,6.673444,-127.123,-31.0773,51.787903,-198.1201
UncalAccel,1607640847816,0.008143,9.777435,-0.7358933,0.0,0.0,0.0
UncalMag,1607640847826,58.834938,6.6381226,-127.1198,-31.0773,51.787903,-198.1201
UncalAccel,1607640847826,-0.08047494,9.909164,-0.82211614,0.0,0.0,0.0
UncalGyro,1607640847831,0.001989205,-0.00015980197,-0.0015048045,0.0,0.0,0.0
UncalMag,1607640847836,58.881996,7.997772,-128.74275,-31.0773,51.787903,-198.1201
UncalAccel,1607640847836,-0.068499565,9.93072,-0.87480795,0.0,0.0,0.0
UncalMag,1607640847846,58.552902,7.1519356,-127.308334,-31.0773,51.787903,-198.1201
UncalAccel,1607640847846,0.00095775723,9.7415085,-0.7598441,0.0,0.0,0.0
UncalGyro,1607640847851,-0.0017395141,-0.0006924761,-0.0007057935,0.0,0.0,0.0
UncalMag,1607640847856,58.436924,6.0237856,-129.51703,-31.0773,51.787903,-198.1201
UncalAccel,1607640847856,-0.044548757,9.79899,-0.7766097,0.0,0.0,0.0
UncalMag,1607640847866,58.57643,7.8317604,-128.11981,-31.0773,51.787903,-198.1201
UncalAccel,1607640847866,-0.08766019,9.909164,-0.8772031,0.0,0.0,0.0
