MessageType,utcTimeMillis,MeasurementX,MeasurementY,MeasurementZ,BiasX,BiasY,BiasZ
UncalGyro,1607639021493,0.0022555422,0.0062322854,-0.006565207,0.0,0.0,0.0
UncalAccel,1607639021508,-0.015807793,9.32716,-1.8328401,0.0,0.0,0.0
UncalGyro,1607639021513,-0.006267242,0.003568917,-0.009761253,0.0,0.0,0.0
UncalAccel,1607639021528,-0.16190769,10.39297,-3.1453435,0.0,0.0,0.0
UncalGyro,1607639021533,0.036879353,0.0030362424,-0.019349387,0.0,0.0,0.0
UncalAccel,1607639021548,-0.33435345,9.959461,-2.0627675,0.0,0.0,0.0
UncalGyro,1607639021553,-0.0009405017,0.007830308,-0.017218689,0.0,0.0,0.0
UncalAccel,1607639021568,-0.111610994,10.028918,-2.2328181,0.0,0.0,0.0
UncalGyro,1607639021573,0.01663774,0.0072976346,-0.017218689,0.0,0.0,0.0
UncalAccel,1607639021588,-0.53314507,10.481588,-2.4555607,0.0,0.0,0.0
UncalGyro,1607639021593,0.032085285,0.009428331,-0.022012757,0.0,0.0,0.0
UncalAccel,1607639021608,-0.41578615,10.093585,-1.6316532,0.0,0.0,0.0
UncalGyro,1607639021613,0.0027882159,0.009961004,-0.023078104,0.0,0.0,0.0
UncalAccel,1607639021628,-0.82294977,10.474403,-2.1681511,0.0,0.0,0.0
UncalGyro,1607639021633,0.020899134,0.011026352,-0.029470196,0.0,0.0,0.0
UncalAccel,1607639021648,-1.1055692,10.577391,-1.9478039,0.0,0.0,0.0
UncalGyro,1607639021653,0.020366458,0.013157048,-0.027339498,0.0,0.0,0.0
UncalAccel,1607639021668,-1.0145562,10.328303,-2.3645475,0.0,0.0,0.0
UncalMag,1607639021668,13.808255,3.3511956,-135.24065,-31.0773,51.787903,-198.1201
UncalGyro,1607639021673,0.01503972,0.013157048,-0.019349387,0.0,0.0,0.0
UncalAccel,1607639021688,-1.2229282,10.323513,-2.1633608,0.0,0.0,0.0
UncalGyro,1607639021693,0.013441697,0.014755069,-0.015620666,0.0,0.0,0.0
UncalAccel,1607639021708,-1.0337168,10.419316,-1.4496273,0.0,0.0,0.0
UncalGyro,1607639021713,0.01770309,0.015287745,-0.00922858,0.0,0.0,0.0
UncalAccel,1607639021728,-1.0935938,10.891147,-2.7597358,0.0,0.0,0.0
UncalGyro,1607639021733,0.024095178,0.013689724,-0.0060325335,0.0,0.0,0.0
UncalAccel,1607639021748,-0.82055473,9.5738535,-1.1550323,0.0,0.0,0.0
UncalGyro,1607639021753,-0.025976181,0.01688577,0.0030229245,0.0,0.0,0.0
UncalAccel,1607639021768,-0.7008007,10.462427,-3.2243814,0.0,0.0,0.0
UncalGyro,1607639021773,0.044336796,0.013689724,0.0072843167,0.0,0.0,0.0
UncalAccel,1607639021788,-0.2074142,9.957066,-2.6854882,0.0,0.0,0.0
UncalGyro,1607639021793,-0.0153227,0.010493678,0.010480361,0.0,0.0,0.0
UncalAccel,1607639021808,-0.6696646,10.165438,-1.8088892,0.0,0.0,0.0
UncalGyro,1607639021813,-0.0073325913,0.013157048,0.0072843167,0.0,0.0,0.0
UncalAccel,1607639021828,-0.5618861,10.910307,-2.7956622,0.0,0.0,0.0
UncalGyro,1607639021833,0.042206094,0.012624375,0.010480361,0.0,0.0,0.0
UncalAccel,1607639021848,-0.19304372,9.300814,-2.2735345,0.0,0.0,0.0
UncalGyro,1607639021853,-0.045685127,0.009961004,0.015274428,0.0,0.0,0.0
UncalMag,1607639021868,14.23498,2.908289,-133.56186,-31.0773,51.787903,-198.1201
UncalAccel,1607639021868,-0.5834418,9.559483,-2.2352133,0.0,0.0,0.0
UncalGyro,1607639021873,0.0027882159,0.009961004,0.008349666,0.0,0.0,0.0
UncalAccel,1607639021888,-0.39662552,9.988202,-2.4244244,0.0,0.0,0.0
UncalGyro,1607639021893,0.022497157,0.009428331,0.010480361,0.0,0.0,0.0
UncalAccel,1607639021909,-0.29842722,9.16669,-1.293947,0.0,0.0,0.0
UncalGyro,1607639021913,-0.049946517,0.008362983,0.006751643,0.0,0.0,0.0
UncalAccel,1607639022003,-0.7630727,9.63852,-1.0640193,0.0,0.0,0.0
UncalGyro,1607639022007,0.004386238,0.008895657,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607639022023,-0.16190769,9.636126,-2.2639544,0.0,0.0,0.0
UncalGyro,1607639022028,0.021964481,0.0056996117,0.0008922289,0.0,0.0,0.0
UncalAccel,1607639022043,-0.91156775,9.5738535,-1.3705895,0.0,0.0,0.0
UncalGyro,1607639022048,-0.043554433,0.0046342644,-0.013489971,0.0,0.0,0.0
UncalAccel,1607639022063,-0.6864302,9.006219,-0.81732607,0.0,0.0,0.0
UncalGyro,1607639022068,-0.032900944,0.007830308,-0.006565207,0.0,0.0,0.0
UncalAccel,1607639022083,-0.2936371,9.62894,-1.564591,0.0,0.0,0.0
UncalGyro,1607639022088,0.0022555422,0.0072976346,-0.00549986,0.0,0.0,0.0
UncalAccel,1607639022103,-0.71038103,9.616964,-0.9825866,0.0,0.0,0.0
UncalGyro,1607639022108,-0.027041532,0.009428331,-0.00549986,0.0,0.0,0.0
UncalAccel,1607639022123,-0.15472244,9.296024,-0.7143376,0.0,0.0,0.0
UncalGyro,1607639022128,-0.00999596,0.011026352,-0.00070579303,0.0,0.0,0.0
UncalMag,1607639022143,14.534559,3.2101803,-132.69884,-31.0773,51.787903,-198.1201
UncalAccel,1607639022143,-0.42057633,9.928325,-1.9741498,0.0,0.0,0.0
UncalGyro,1607639022148,0.0033208895,0.007830308,-0.009761253,0.0,0.0,0.0
UncalAccel,1607639022163,-0.16430275,9.339135,-0.8316965,0.0,0.0,0.0
UncalGyro,1607639022168,-0.03236827,0.011026352,-0.004967186,0.0,0.0,0.0
UncalAccel,1607639022183,-0.31519282,9.4972105,-1.2364651,0.0,0.0,0.0
UncalGyro,1607639022188,-0.009463288,0.009961004,-0.006565207,0.0,0.0,0.0
UncalAccel,1607639022203,-0.6768499,10.131906,-1.6148876,0.0,0.0,0.0
UncalGyro,1607639022208,0.004386238,0.008362983,-0.007630558,0.0,0.0,0.0
UncalAccel,1607639022223,-0.5762566,9.482841,-0.61374426,0.0,0.0,0.0
UncalGyro,1607639022228,-0.01798607,0.008895657,-0.00070579303,0.0,0.0,0.0
UncalAccel,1607639022243,-0.3774649,9.32716,-0.7358933,0.0,0.0,0.0
UncalGyro,1607639022248,-0.021182116,0.0062322854,0.0014249017,0.0,0.0,0.0
UncalAccel,1607639022263,-0.40620583,10.639664,-1.6005172,0.0,0.0,0.0
UncalGyro,1607639022268,0.019833786,0.0046342644,0.0014249017,0.0,0.0,0.0
UncalAccel,1607639022283,-0.2529207,9.901979,-1.4328616,0.0,0.0,0.0
UncalGyro,1607639022288,-0.01212666,0.005166938,0.0072843167,0.0,0.0,0.0
UncalAccel,1607639022303,-0.69122034,9.79899,-0.7766097,0.0,0.0,0.0
UncalGyro,1607639022308,-0.023312815,0.0062322854,0.0062189694,0.0,0.0,0.0
UncalAccel,1607639022323,-0.61457783,10.25166,-1.4113059,0.0,0.0,0.0
UncalGyro,1607639022328,0.0075822826,0.0062322854,0.013143731,0.0,0.0,0.0
UncalMag,1607639022343,14.721281,2.7248034,-132.71051,-31.0773,51.787903,-198.1201
UncalAccel,1607639022343,0.14945272,9.882819,-0.8939687,0.0,0.0,0.0
UncalGyro,1607639022348,-0.019051418,0.0062322854,0.02060117,0.0,0.0,0.0
UncalAccel,1607639022363,-0.33195835,10.285192,-0.98019147,0.0,0.0,0.0
UncalGyro,1607639022368,-0.013192007,0.0062322854,0.009415014,0.0,0.0,0.0
UncalAccel,1607639022383,-0.3750698,10.261241,-1.0616242,0.0,0.0,0.0
UncalGyro,1607639022388,0.001190193,0.009961004,0.010480361,0.0,0.0,0.0
UncalAccel,1607639022403,-0.31519282,9.686422,-0.7909802,0.0,0.0,0.0
UncalGyro,1607639022408,-0.02544351,0.009961004,0.006751643,0.0,0.0,0.0
UncalAccel,1607639022423,0.1997494,8.991849,-0.41255754,0.0,0.0,0.0
UncalGyro,1607639022428,-0.035031646,0.008362983,0.0014249017,0.0,0.0,0.0
UncalAccel,1607639022443,0.0440692,10.943839,-1.9501988,0.0,0.0,0.0
UncalGyro,1607639022448,0.0501962,0.0062322854,-0.009761253,0.0,0.0,0.0
UncalAccel,1607639022463,-0.05412908,10.330699,-0.8819932,0.0,0.0,0.0
UncalGyro,1607639022468,-0.021182116,0.0056996117,-0.013489971,0.0,0.0,0.0
UncalAccel,1607639022483,0.30752802,9.815757,-0.71673274,0.0,0.0,0.0
UncalGyro,1607639022488,-0.023312815,0.0046342644,-0.015087994,0.0,0.0,0.0
UncalAccel,1607639022503,0.17100844,10.627689,-1.3131075,0.0,0.0,0.0
UncalGyro,1607639022508,0.01663774,0.0030362424,-0.022545429,0.0,0.0,0.0
UncalAccel,1607639022523,0.458418,10.012153,-1.1598225,0.0,0.0,0.0
UncalGyro,1607639022528,-0.022247463,-0.00015980244,-0.01455532,0.0,0.0,0.0
UncalMag,1607639022543,14.487402,2.504806,-132.90799,-31.0773,51.787903,-198.1201
UncalAccel,1607639022543,0.4895541,10.37381,-0.88678336,0.0,0.0,0.0
UncalGyro,1607639022548,0.0033208895,-0.0017578243,-0.018284038,0.0,0.0,0.0
UncalAccel,1607639022563,0.08239048,10.991741,-1.4616024,0.0,0.0,0.0
UncalGyro,1607639022568,0.039010048,-0.00015980244,-0.016686017,0.0,0.0,0.0
UncalAccel,1607639022583,0.041674122,10.256451,-0.6329049,0.0,0.0,0.0
UncalGyro,1607639022588,-0.007865265,-0.0012251497,-0.010826601,0.0,0.0,0.0
UncalAccel,1607639022603,-0.2744764,10.4384775,-0.44369352,0.0,0.0,0.0
UncalGyro,1607639022608,0.020366458,-0.002290497,-0.011891948,0.0,0.0,0.0
UncalAccel,1607639022623,-0.5547008,10.953419,-1.3466387,0.0,0.0,0.0
UncalGyro,1607639022628,0.037944704,-0.0028231726,-0.0081632305,0.0,0.0,0.0
UncalAccel,1607639022643,-0.51637954,9.961856,-0.40776742,0.0,0.0,0.0
UncalGyro,1607639022648,-0.011061311,-0.0012251497,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607639022663,-0.4804533,10.421711,-0.8556473,0.0,0.0,0.0
UncalGyro,1607639022668,0.03581401,0.00037287216,0.006751643,0.0,0.0,0.0
UncalAccel,1607639022683,-0.018202886,10.232499,-0.9873768,0.0,0.0,0.0
UncalGyro,1607639022688,0.01503972,-0.0017578243,0.011013035,0.0,0.0,0.0
UncalAccel,1607639022703,-0.19064863,9.839706,-0.31675434,0.0,0.0,0.0
UncalGyro,1607639022708,-0.008397939,-0.0012251497,0.009947687,0.0,0.0,0.0
UncalAccel,1607639022723,-0.171488,10.476797,-1.2771814,0.0,0.0,0.0
UncalGyro,1607639022728,0.028889244,-0.0017578243,0.010480361,0.0,0.0,0.0
UncalMag,1607639022743,14.9556,2.925412,-133.15262,-31.0773,51.787903,-198.1201
UncalAccel,1607639022743,-0.38225502,9.92593,-0.2712478,0.0,0.0,0.0
UncalGyro,1607639022748,-0.018518746,-0.00015980244,0.01154571,0.0,0.0,0.0
UncalAccel,1607639022763,-0.25531578,9.535532,-0.8652277,0.0,0.0,0.0
UncalGyro,1607639022768,-0.010528635,-0.002290497,0.0142090805,0.0,0.0,0.0
UncalAccel,1607639022783,-0.094845444,9.135553,-0.61374426,0.0,0.0,0.0
UncalGyro,1607639022788,-0.022247463,-0.00388852,0.01687245,0.0,0.0,0.0
UncalAccel,1607639022803,0.02730364,9.293629,-0.37663132,0.0,0.0,0.0
UncalGyro,1607639022808,-0.019584093,-0.0060192165,0.015807102,0.0,0.0,0.0
UncalAccel,1607639022823,0.05843968,10.0408945,-1.2101192,0.0,0.0,0.0
UncalGyro,1607639022828,0.010245653,-0.007084565,0.014741754,0.0,0.0,0.0
UncalAccel,1607639022843,0.33626896,9.092442,-0.56344754,0.0,0.0,0.0
UncalGyro,1607639022848,-0.03556432,-0.0076172384,0.017405124,0.0,0.0,0.0
UncalAccel,1607639022863,0.29315752,9.542717,-0.664041,0.0,0.0,0.0
UncalGyro,1607639022868,-0.0153227,-0.009215261,0.013676407,0.0,0.0,0.0
UncalAccel,1607639022883,0.05843968,9.937905,-0.7406835,0.0,0.0,0.0
UncalGyro,1607639022888,-0.011061311,-0.008682587,0.015274428,0.0,0.0,0.0
UncalAccel,1607639022903,0.04646428,9.513976,-0.2329265,0.0,0.0,0.0
UncalGyro,1607639022908,-0.018518746,-0.007084565,0.02060117,0.0,0.0,0.0
UncalAccel,1607639022923,-0.14274704,9.604989,-0.25448227,0.0,0.0,0.0
UncalGyro,1607639022928,-0.00040782802,-0.0060192165,0.02060117,0.0,0.0,0.0
UncalMag,1607639022943,15.048241,2.9356568,-133.18408,-31.0773,51.787903,-198.1201
UncalAccel,1607639022943,0.8272603,9.458889,-0.29759365,0.0,0.0,0.0
UncalGyro,1607639022948,0.00598426,-0.008682587,0.024329888,0.0,0.0,0.0
UncalAccel,1607639022963,0.35782468,10.069634,-1.0280931,0.0,0.0,0.0
UncalGyro,1607639022968,0.024095178,-0.009747935,0.00888234,0.0,0.0,0.0
UncalAccel,1607639022983,0.111131445,9.913955,-0.755054,0.0,0.0,0.0
UncalGyro,1607639022988,0.014507044,-0.007084565,0.00888234,0.0,0.0,0.0
UncalAccel,1607639023003,-0.0277832,10.084005,-0.072456166,0.0,0.0,0.0
UncalAccel,1607639023004,0.19735432,10.483983,-0.98498166,0.0,0.0,0.0
UncalGyro,1607639023008,0.01663774,-0.0054865424,0.007816991,0.0,0.0,0.0
UncalGyro,1607639023009,0.047000162,-0.011345957,-0.002303816,0.0,0.0,0.0
UncalAccel,1607639023023,0.17819369,10.158253,-0.9107342,0.0,0.0,0.0
UncalMag,1607639023024,15.2805605,3.0943434,-132.17339,-31.0773,51.787903,-198.1201
UncalAccel,1607639023024,0.42728198,11.030062,-1.8927168,0.0,0.0,0.0
UncalGyro,1607639023028,0.029954592,-0.0076172384,0.009415014,0.0,0.0,0.0
UncalGyro,1607639023029,0.033150636,-0.012411306,0.0003595543,0.0,0.0,0.0
UncalAccel,1607639023043,0.4512328,9.942695,-0.3718412,0.0,0.0,0.0
UncalAccel,1607639023044,0.25723135,9.758275,-0.5682377,0.0,0.0,0.0
UncalGyro,1607639023048,0.00864763,-0.009747935,0.007816991,0.0,0.0,0.0
UncalGyro,1607639023049,-0.04248908,-0.010280609,0.0008922289,0.0,0.0,0.0
UncalAccel,1607639023063,0.1638232,10.325908,-0.5418919,0.0,0.0,0.0
UncalAccel,1607639023065,0.2835772,10.282797,-1.0065373,0.0,0.0,0.0
UncalGyro,1607639023068,0.025693199,-0.009215261,-0.00070579303,0.0,0.0,0.0
UncalGyro,1607639023069,0.023029828,-0.008682587,-0.0017711413,0.0,0.0,0.0
UncalAccel,1607639023083,-0.14514212,10.531885,-1.447232,0.0,0.0,0.0
UncalAccel,1607639023085,-0.0038323924,10.742653,-0.7502638,0.0,0.0,0.0
UncalGyro,1607639023088,0.032617964,-0.009747935,-0.0028364896,0.0,0.0,0.0
UncalGyro,1607639023089,0.0049189124,-0.009747935,-0.0028364896,0.0,0.0,0.0
UncalAccel,1607639023103,0.21411988,9.31279,0.23411408,0.0,0.0,0.0
UncalAccel,1607639023105,0.43925738,9.784619,0.1478912,0.0,0.0,0.0
UncalGyro,1607639023108,-0.024910834,-0.010280609,0.0024902509,0.0,0.0,0.0
UncalGyro,1607639023109,-0.029172227,-0.010280609,0.0014249017,0.0,0.0,0.0
UncalAccel,1607639023125,0.13268715,10.867196,-0.86283255,0.0,0.0,0.0
UncalGyro,1607639023129,0.032085285,-0.0081499135,-0.0081632305,0.0,0.0,0.0
UncalAccel,1607639023145,0.017723322,10.637268,-0.69996715,0.0,0.0,0.0
UncalGyro,1607639023149,-0.0036038738,-0.007084565,-0.007097881,0.0,0.0,0.0
UncalAccel,1607639023165,0.61170316,9.966646,0.13112563,0.0,0.0,0.0
UncalGyro,1607639023169,-0.008930614,-0.0081499135,-0.006565207,0.0,0.0,0.0
UncalAccel,1607639023185,-0.05412908,10.383389,-1.0256981,0.0,0.0,0.0
UncalGyro,1607639023189,0.029421918,-0.009215261,-0.019882059,0.0,0.0,0.0
UncalAccel,1607639023205,0.2692067,9.51158,0.15507643,0.0,0.0,0.0
UncalGyro,1607639023209,-0.02384549,-0.008682587,-0.020947406,0.0,0.0,0.0
UncalMag,1607639023224,15.324855,3.205249,-132.57816,-31.0773,51.787903,-198.1201
UncalAccel,1607639023225,0.008143,10.879172,-0.7909802,0.0,0.0,0.0
UncalGyro,1607639023229,0.048065506,-0.008682587,-0.03053554,0.0,0.0,0.0
UncalAccel,1607639023245,0.2979477,10.663614,-1.4783682,0.0,0.0,0.0
UncalGyro,1607639023249,0.025160527,-0.009215261,-0.02627415,0.0,0.0,0.0
UncalAccel,1607639023265,0.30513293,9.346321,-0.019764408,0.0,0.0,0.0
UncalGyro,1607639023269,-0.039293036,-0.009215261,-0.02787217,0.0,0.0,0.0
UncalAccel,1607639023285,0.21411988,10.654035,-1.1885635,0.0,0.0,0.0
UncalGyro,1607639023289,0.04167342,-0.009747935,-0.034796935,0.0,0.0,0.0
UncalAccel,1607639023305,0.69074076,10.4456625,-1.293947,0.0,0.0,0.0
UncalGyro,1607639023309,-0.0009405017,-0.010813284,-0.03266624,0.0,0.0,0.0
UncalAccel,1607639023325,0.0033528432,9.652891,-0.71673274,0.0,0.0,0.0
UncalGyro,1607639023330,-0.027574204,-0.0081499135,-0.03532961,0.0,0.0,0.0
UncalAccel,1607639023345,0.46560323,10.112745,-1.5382451,0.0,0.0,0.0
UncalGyro,1607639023350,0.029954592,-0.0076172384,-0.0252088,0.0,0.0,0.0
UncalAccel,1607639023365,0.1638232,10.048079,-0.5371017,0.0,0.0,0.0
UncalGyro,1607639023370,-0.009463288,-0.0081499135,-0.02787217,0.0,0.0,0.0
UncalAccel,1607639023385,-0.30321735,10.500749,-0.905944,0.0,0.0,0.0
UncalGyro,1607639023390,0.021431807,-0.0054865424,-0.024676124,0.0,0.0,0.0
UncalAccel,1607639023405,-0.032573357,9.923534,-0.695177,0.0,0.0,0.0
UncalGyro,1607639023410,0.001190193,-0.0044211945,-0.011891948,0.0,0.0,0.0
UncalMag,1607639023424,14.404661,2.9866636,-133.07945,-31.0773,51.787903,-198.1201
UncalAccel,1607639023425,0.22130513,9.607385,-0.32633466,0.0,0.0,0.0
UncalGyro,1607639023430,-0.008397939,-0.0076172384,-0.015087994,0.0,0.0,0.0
UncalAccel,1607639023445,-0.54512054,10.53428,-1.0855749,0.0,0.0,0.0
UncalGyro,1607639023450,0.03474866,-0.007084565,-0.017751366,0.0,0.0,0.0
UncalAccel,1607639023465,-0.41818124,9.03017,0.8328841,0.0,0.0,0.0
UncalGyro,1607639023470,-0.028639551,-0.007084565,-0.008695904,0.0,0.0,0.0
UncalAccel,1607639023485,-0.92114806,10.809714,-0.70715237,0.0,0.0,0.0
UncalGyro,1607639023490,0.051794223,-0.009215261,-0.014022645,0.0,0.0,0.0
UncalAccel,1607639023505,-0.41818124,10.024128,-0.4221378,0.0,0.0,0.0
UncalGyro,1607639023510,0.00012484565,-0.0076172384,0.0030229245,0.0,0.0,0.0
UncalAccel,1607639023525,0.032093804,9.082862,0.1478912,0.0,0.0,0.0
UncalGyro,1607639023530,-0.016920723,-0.008682587,0.006751643,0.0,0.0,0.0
UncalAccel,1607639023545,-0.40620583,10.637268,-1.3705895,0.0,0.0,0.0
UncalGyro,1607639023550,0.05072888,-0.008682587,0.0008922289,0.0,0.0,0.0
UncalAccel,1607639023565,-0.28645182,9.691212,-0.2017905,0.0,0.0,0.0
UncalGyro,1607639023570,-0.0153227,-0.0054865424,0.009415014,0.0,0.0,0.0
UncalAccel,1607639023585,-0.14035195,9.513976,-0.51554596,0.0,0.0,0.0
UncalGyro,1607639023590,-0.0009405017,-0.0054865424,0.0062189694,0.0,0.0,0.0
UncalAccel,1607639023605,0.024908558,10.5294895,-1.7490121,0.0,0.0,0.0
UncalGyro,1607639023610,0.037412025,-0.0054865424,0.004088273,0.0,0.0,0.0
UncalMag,1607639023624,15.323004,2.8846364,-133.19632,-31.0773,51.787903,-198.1201
UncalAccel,1607639023625,0.21411988,9.240937,0.27243537,0.0,0.0,0.0
UncalGyro,1607639023630,-0.033966295,-0.0028231726,0.0062189694,0.0,0.0,0.0
UncalAccel,1607639023645,-0.2217847,10.036103,-1.0831798,0.0,0.0,0.0
UncalGyro,1607639023650,0.021964481,-0.0017578243,-0.0017711413,0.0,0.0,0.0
UncalAccel,1607639023665,-0.7894187,10.299562,-1.23407,0.0,0.0,0.0
UncalGyro,1607639023670,0.008114956,0.0025035678,0.0008922289,0.0,0.0,0.0
UncalAccel,1607639023685,-0.46129268,9.169085,-0.024554566,0.0,0.0,0.0
UncalGyro,1607639023690,-0.024910834,0.006764963,0.011013035,0.0,0.0,0.0
UncalAccel,1607639023705,-0.21938957,9.858868,-0.5442869,0.0,0.0,0.0
UncalGyro,1607639023710,0.01397437,0.0046342644,0.011013035,0.0,0.0,0.0
UncalAccel,1607639023725,-0.40141565,10.189388,-0.9586358,0.0,0.0,0.0
UncalGyro,1607639023730,0.009712978,0.0072976346,0.01154571,0.0,0.0,0.0
UncalAccel,1607639023745,0.075205244,9.559483,-0.5131509,0.0,0.0,0.0
UncalGyro,1607639023750,-0.015855376,0.009961004,0.0179378,0.0,0.0,0.0
UncalAccel,1607639023765,-0.24813055,9.487631,-0.13712333,0.0,0.0,0.0
UncalGyro,1607639023770,-0.016920723,0.010493678,0.009415014,0.0,0.0,0.0
UncalAccel,1607639023785,-0.07807988,9.892399,-1.0568341,0.0,0.0,0.0
UncalGyro,1607639023790,0.01397437,0.009428331,0.009415014,0.0,0.0,0.0
UncalAccel,1607639023805,0.24525592,9.626544,-0.783795,0.0,0.0,0.0
UncalGyro,1607639023810,-0.016920723,0.0072976346,0.007816991,0.0,0.0,0.0
UncalMag,1607639023824,15.1439,3.106872,-132.09764,-31.0773,51.787903,-198.1201
UncalAccel,1607639023825,-0.5355402,9.705583,-0.09640698,0.0,0.0,0.0
UncalGyro,1607639023830,-0.010528635,0.009961004,-0.0012384676,0.0,0.0,0.0
UncalAccel,1607639023845,-0.18106832,10.014547,-0.97300625,0.0,0.0,0.0
UncalGyro,1607639023850,0.017170414,0.007830308,0.0035555991,0.0,0.0,0.0
UncalAccel,1607639023865,-0.16190769,9.674447,-0.15628396,0.0,0.0,0.0
UncalGyro,1607639023870,-0.027041532,0.0046342644,-0.0017711413,0.0,0.0,0.0
UncalAccel,1607639024008,-0.6385286,9.777435,-0.3694461,0.0,0.0,0.0
UncalGyro,1607639024013,0.001190193,0.006764963,-0.0039018379,0.0,0.0,0.0
UncalAccel,1607639024028,-0.28405678,9.885214,-0.8269064,0.0,0.0,0.0
UncalGyro,1607639024033,0.011311,0.006764963,-0.00070579303,0.0,0.0,0.0
UncalAccel,1607639024048,-0.74391216,9.988202,-0.058085695,0.0,0.0,0.0
UncalGyro,1607639024053,-0.00999596,0.009961004,-0.0044345125,0.0,0.0,0.0
UncalAccel,1607639024068,-0.04215368,9.446914,-0.48920012,0.0,0.0,0.0
UncalGyro,1607639024073,0.0065169344,0.008895657,-0.0017711413,0.0,0.0,0.0
UncalAccel,1607639024088,0.07760032,9.736719,-0.6927819,0.0,0.0,0.0
UncalGyro,1607639024093,-0.00040782802,0.0062322854,-0.011891948,0.0,0.0,0.0
UncalAccel,1607639024108,-0.55709594,10.309143,-0.44608867,0.0,0.0,0.0
UncalGyro,1607639024113,0.0027882159,0.0062322854,-0.021480082,0.0,0.0,0.0
UncalAccel,1607639024128,-0.39423043,10.170228,-0.47722465,0.0,0.0,0.0
UncalGyro,1607639024133,0.008114956,0.0056996117,-0.016153341,0.0,0.0,0.0
UncalMag,1607639024147,15.544807,2.598056,-132.85593,-31.0773,51.787903,-198.1201
UncalAccel,1607639024148,-0.34393376,9.602594,-0.4628542,0.0,0.0,0.0
UncalGyro,1607639024153,-0.019584093,0.005166938,-0.015087994,0.0,0.0,0.0
UncalAccel,1607639024168,-0.5139844,10.210944,-0.9179194,0.0,0.0,0.0
UncalGyro,1607639024173,0.012909023,0.0056996117,-0.011891948,0.0,0.0,0.0
UncalAccel,1607639024188,-0.12119134,10.196573,-1.1694027,0.0,0.0,0.0
UncalGyro,1607639024193,0.008114956,0.005166938,-0.00017311936,0.0,0.0,0.0
UncalAccel,1607639024208,-0.5714663,9.655286,-0.3287297,0.0,0.0,0.0
UncalGyro,1607639024213,-0.014257353,0.008362983,0.0008922289,0.0,0.0,0.0
UncalAccel,1607639024228,-0.5762566,10.335488,-0.49159515,0.0,0.0,0.0
UncalGyro,1607639024233,0.026758548,0.007830308,0.005153621,0.0,0.0,0.0
UncalAccel,1607639024248,-0.22417976,10.316329,-0.83888173,0.0,0.0,0.0
UncalGyro,1607639024253,0.0065169344,0.0046342644,0.007816991,0.0,0.0,0.0
UncalAccel,1607639024268,-0.4852435,9.6481,0.1359158,0.0,0.0,0.0
UncalGyro,1607639024273,-0.020649444,0.0056996117,0.007816991,0.0,0.0,0.0
UncalAccel,1607639024288,-0.6600843,10.620503,-0.78619003,0.0,0.0,0.0
UncalGyro,1607639024293,0.027823897,0.0046342644,0.012611058,0.0,0.0,0.0
UncalAccel,1607639024308,-0.5786516,9.9403,0.12633547,0.0,0.0,0.0
UncalGyro,1607639024313,-0.017453399,0.005166938,0.021666517,0.0,0.0,0.0
UncalAccel,1607639024328,0.010538079,9.442123,-0.1035922,0.0,0.0,0.0
UncalGyro,1607639024333,-0.009463288,0.0041015907,0.026460582,0.0,0.0,0.0
UncalMag,1607639024347,16.13374,2.2179742,-133.85272,-31.0773,51.787903,-198.1201
UncalAccel,1607639024348,-0.08047494,10.191784,-1.5741713,0.0,0.0,0.0
UncalGyro,1607639024353,0.016105067,0.0019708942,0.020068495,0.0,0.0,0.0
UncalAccel,1607639024368,0.21651495,9.403802,-0.49878037,0.0,0.0,0.0
UncalGyro,1607639024373,-0.01798607,0.005166938,0.022199191,0.0,0.0,0.0
UncalAccel,1607639024388,0.08239048,9.657681,-0.61853445,0.0,0.0,0.0
UncalGyro,1607639024393,0.005451586,0.0041015907,0.013143731,0.0,0.0,0.0
UncalAccel,1607639024408,-0.14753719,10.328303,-1.147847,0.0,0.0,0.0
UncalGyro,1607639024413,0.009712978,0.0030362424,0.010480361,0.0,0.0,0.0
UncalAccel,1607639024428,0.127897,9.688817,-0.22095113,0.0,0.0,0.0
UncalGyro,1607639024433,-0.016388051,0.0046342644,0.015807102,0.0,0.0,0.0
UncalAccel,1607639024448,-0.42297137,10.05287,-0.3933969,0.0,0.0,0.0
UncalGyro,1607639024453,0.0065169344,0.0041015907,0.0062189694,0.0,0.0,0.0
UncalAccel,1607639024468,-0.31279773,9.626544,-0.2688527,0.0,0.0,0.0
UncalGyro,1607639024473,-0.010528635,0.0041015907,0.005153621,0.0,0.0,0.0
UncalAccel,1607639024488,-0.4828484,9.897189,0.013766721,0.0,0.0,0.0
UncalGyro,1607639024493,0.005451586,0.0056996117,0.0024902509,0.0,0.0,0.0
UncalAccel,1607639024508,-0.31758785,9.724743,-0.50117546,0.0,0.0,0.0
UncalGyro,1607639024513,0.005451586,0.0046342644,0.007816991,0.0,0.0,0.0
UncalAccel,1607639024528,-0.19304372,9.437333,-0.36226088,0.0,0.0,0.0
UncalGyro,1607639024533,-0.007865265,0.003568917,0.006751643,0.0,0.0,0.0
UncalMag,1607639024547,15.043993,2.9868789,-133.52347,-31.0773,51.787903,-198.1201
UncalAccel,1607639024549,0.10634129,9.76067,-0.9131292,0.0,0.0,0.0
